40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
39	39	39	40	66.70	0.70	1.08	-0.02	-0.03	0.05	40.00
39	39	39	40	66.70	0.70	1.08	-0.02	-0.03	0.05	40.00
39	39	39	40	66.70	0.70	1.08	-0.03	-0.03	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.03	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.03	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.03	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.03	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
40	39	39	40	66.70	0.69	1.07	-0.02	-0.02	0.05	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.06	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.06	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.71	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.72	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.72	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.72	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.72	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.72	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.72	0.69	1.07	-0.05	-0.03	0.07	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.05	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.06	-0.06	-0.03	0.08	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.07	40.00
39	39	39	40	66.72	0.70	1.07	-0.06	-0.05	0.08	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.08	-0.06	-0.05	0.06	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.71	1.07	-0.06	-0.06	0.07	40.00
39	39	39	40	66.72	0.72	1.08	-0.06	-0.08	0.05	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.03	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.04	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.04	40.00
39	39	39	40	66.72	0.71	1.10	-0.06	-0.06	0.02	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.04	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.04	40.00
39	39	39	40	66.72	0.71	1.09	-0.06	-0.07	0.04	40.00
39	39	39	40	66.72	0.71	1.10	-0.06	-0.06	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.06	-0.06	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.06	-0.06	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.06	-0.06	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.06	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.07	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.07	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.07	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.07	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.07	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.07	0.02	40.00
39	39	39	40	66.72	0.71	1.10	-0.07	-0.07	0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.06	-0.06	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.06	-0.06	-0.02	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.07	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.07	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.07	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.07	-0.03	40.00
39	40	40	40	66.72	0.71	1.11	-0.06	-0.06	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.06	-0.06	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.06	-0.02	40.00
39	40	40	40	66.72	0.71	1.12	-0.07	-0.07	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.12	-0.06	-0.08	-0.03	40.00
39	40	40	40	66.72	0.71	1.11	-0.06	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.06	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.07	-0.02	40.00
39	40	40	40	66.72	0.71	1.11	-0.07	-0.07	-0.02	40.00
39	40	40	40	66.72	0.70	1.12	-0.07	-0.06	-0.03	40.00
39	40	40	40	66.72	0.70	1.12	-0.07	-0.06	-0.03	40.00
39	40	40	40	66.72	0.70	1.12	-0.07	-0.06	-0.03	40.00
39	40	40	40	66.72	0.70	1.12	-0.07	-0.06	-0.03	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.12	-0.09	-0.07	-0.04	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.05	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.06	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.08	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.08	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.08	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.13	-0.09	-0.07	-0.06	40.00
39	40	40	40	66.73	0.71	1.12	-0.09	-0.07	-0.05	40.00
39	40	40	40	66.73	0.71	1.12	-0.09	-0.07	-0.05	40.00
39	40	40	40	66.73	0.72	1.13	-0.09	-0.09	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.09	-0.09	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.09	-0.09	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.09	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.09	-0.09	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.09	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.09	-0.09	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.09	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.09	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.73	1.13	-0.10	-0.11	-0.07	40.00
39	40	40	40	66.73	0.73	1.13	-0.10	-0.11	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.06	40.00
39	40	40	40	66.73	0.73	1.13	-0.10	-0.11	-0.07	40.00
39	40	40	40	66.73	0.73	1.13	-0.10	-0.11	-0.07	40.00
39	40	40	40	66.73	0.73	1.13	-0.10	-0.11	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.07	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.09	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.09	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.09	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.14	-0.10	-0.10	-0.10	40.00
39	40	40	40	66.73	0.72	1.14	-0.10	-0.10	-0.10	40.00
39	40	40	40	66.73	0.71	1.14	-0.10	-0.09	-0.09	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.14	-0.10	-0.11	-0.09	40.00
39	40	40	40	66.73	0.72	1.14	-0.10	-0.11	-0.09	40.00
39	40	40	40	66.73	0.72	1.14	-0.10	-0.11	-0.09	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.14	-0.10	-0.11	-0.09	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.71	1.14	-0.10	-0.09	-0.09	40.00
39	40	40	40	66.73	0.72	1.13	-0.10	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.11	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.11	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.11	-0.10	-0.08	40.00
39	40	40	40	66.73	0.72	1.13	-0.11	-0.10	-0.08	40.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.08	100.00
99	100	100	100	66.73	0.71	1.13	-0.11	-0.09	-0.08	100.00
99	100	100	100	66.73	0.71	1.13	-0.11	-0.09	-0.08	100.00
99	100	100	100	66.73	0.71	1.13	-0.11	-0.09	-0.08	100.00
99	100	100	100	66.73	0.71	1.13	-0.11	-0.09	-0.08	100.00
99	100	100	100	66.73	0.72	1.12	-0.11	-0.10	-0.07	100.00
99	100	100	100	66.73	0.72	1.12	-0.11	-0.10	-0.07	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.07	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.07	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.10	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.73	0.72	1.13	-0.11	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.10	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.71	1.13	-0.09	-0.10	-0.08	100.00
99	100	100	100	66.72	0.71	1.13	-0.09	-0.10	-0.08	100.00
99	100	100	100	66.72	0.71	1.13	-0.09	-0.10	-0.09	100.00
99	100	100	100	66.72	0.71	1.13	-0.09	-0.10	-0.09	100.00
99	100	100	100	66.72	0.71	1.13	-0.09	-0.10	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.13	-0.09	-0.11	-0.09	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.12	-0.11	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.09	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.10	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.10	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.10	-0.13	-0.10	100.00
99	100	100	100	66.72	0.72	1.14	-0.10	-0.13	-0.10	100.00
99	100	100	100	66.72	0.73	1.14	-0.10	-0.14	-0.11	100.00
